algorithm,graph_id,graph_hash,m,n,sample_id,seed,delete_probability,deleted_edge_count,num_edges,r,L,x_star_index,mis_size,x_star_left_count,x_star_right_count,gamma,Omega,p_gate,q_gate,absf2,absg2,success_probability,ideal_NH_circuit,fk_method,fk_num_steps,fk_norm_error,runtime_prepare,runtime_solver,runtime_total,cache_hit_prefix,cache_hit_clock,status,error_message
NHMIS-FKQAA,cklr_m12_s116_91c32074403c01b8,91c32074403c01b8,12,45,116,2979887613217792742,0.07,30,399,45,19980,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.01762798365245301,1.0,expm,159840.0,1.5413226250871048e-11,590.4212448820472,0.0034071081317961216,590.4371582251042,False,True,success,
NHMIS-HDQAA,cklr_m12_s116_91c32074403c01b8,91c32074403c01b8,12,45,116,2979887613217792742,0.07,30,399,45,19980,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709023885428,1.0,expm,,,590.4212448820472,0.0009024548344314098,590.4380657640286,False,False,success,
HMIS-HDQAA,cklr_m12_s117_4932ef1531a9a243,4932ef1531a9a243,12,45,117,6222393482471152508,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.533037577709694e-05,1.0,expm,,,601.5491500410717,4.563899710774422e-05,601.5682956420351,False,False,success,
NHMIS-FKQAA,cklr_m12_s117_4932ef1531a9a243,4932ef1531a9a243,12,45,117,6222393482471152508,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.034048276605986236,1.0,expm,162000.0,7.438050175778699e-12,601.5491500410717,0.005194338038563728,601.5672503740061,False,True,success,
NHMIS-HDQAA,cklr_m12_s117_4932ef1531a9a243,4932ef1531a9a243,12,45,117,6222393482471152508,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709025483211,1.0,expm,,,601.5491500410717,0.0009913609828799963,601.5682471471373,False,False,success,
HMIS-HDQAA,cklr_m12_s118_d99250595fdf10a9,d99250595fdf10a9,12,45,118,8025388836068310858,0.07,33,396,45,19845,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5054491800355028e-05,1.0,expm,,,602.9851095441263,4.033115692436695e-05,603.0028733739164,False,False,success,
NHMIS-FKQAA,cklr_m12_s118_d99250595fdf10a9,d99250595fdf10a9,12,45,118,8025388836068310858,0.07,33,396,45,19845,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.029100476859210585,1.0,expm,158760.0,1.358135826023954e-11,602.9851095441263,0.003313580062240362,603.0018420459237,False,True,success,
NHMIS-HDQAA,cklr_m12_s118_d99250595fdf10a9,d99250595fdf10a9,12,45,118,8025388836068310858,0.07,33,396,45,19845,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709023086537,1.0,expm,,,602.9851095441263,0.000982105964794755,603.0028301388957,False,False,success,
HMIS-HDQAA,cklr_m12_s119_64c85f3aadc45525,64c85f3aadc45525,12,45,119,4377866568838034151,0.07,36,393,45,19710,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.4960893345236764e-05,1.0,expm,,,589.7053721100092,3.9695994928479195e-05,589.7224449319765,False,False,success,
NHMIS-FKQAA,cklr_m12_s119_64c85f3aadc45525,64c85f3aadc45525,12,45,119,4377866568838034151,0.07,36,393,45,19710,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.025508200907211367,1.0,expm,157680.0,3.9532821460852574e-12,589.7053721100092,0.0033112140372395515,589.7214928269386,False,True,success,
NHMIS-HDQAA,cklr_m12_s119_64c85f3aadc45525,64c85f3aadc45525,12,45,119,4377866568838034151,0.07,36,393,45,19710,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709022142392,1.0,expm,,,589.7053721100092,0.0009031158406287432,589.7224025940523,False,False,success,
HMIS-HDQAA,cklr_m12_s120_2db0856cbec5ef6a,2db0856cbec5ef6a,12,45,120,9146118193950448650,0.07,31,398,45,19935,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5116437410102141e-05,1.0,expm,,,589.8351619630121,3.980891779065132e-05,589.8524868348613,False,False,success,
NHMIS-FKQAA,cklr_m12_s120_2db0856cbec5ef6a,2db0856cbec5ef6a,12,45,120,9146118193950448650,0.07,31,398,45,19935,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.023310185860868193,1.0,expm,159480.0,1.3292034140022224e-11,589.8351619630121,0.003315533045679331,589.8514673539903,False,True,success,
NHMIS-HDQAA,cklr_m12_s120_2db0856cbec5ef6a,2db0856cbec5ef6a,12,45,120,9146118193950448650,0.07,31,398,45,19935,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709023740175,1.0,expm,,,589.8351619630121,0.0009711049497127533,589.8524443660863,False,False,success,
HMIS-HDQAA,cklr_m12_s121_56c4778c4d8abc20,56c4778c4d8abc20,12,45,121,8316227816403387767,0.07,20,409,45,20430,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5450610307151072e-05,1.0,expm,,,603.4675845969468,4.414888098835945e-05,603.486543135019,False,False,success,
NHMIS-FKQAA,cklr_m12_s121_56c4778c4d8abc20,56c4778c4d8abc20,12,45,121,8316227816403387767,0.07,20,409,45,20430,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0291865108274719,1.0,expm,163440.0,1.59539048638635e-11,603.4675845969468,0.0034666270948946476,603.4855225011706,False,True,success,
NHMIS-HDQAA,cklr_m12_s121_56c4778c4d8abc20,56c4778c4d8abc20,12,45,121,8316227816403387767,0.07,20,409,45,20430,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709026645235,1.0,expm,,,603.4675845969468,0.0009678548667579889,603.4864962149877,False,False,success,
HMIS-HDQAA,cklr_m12_s122_349cacb92a2aa225,349cacb92a2aa225,12,45,122,3486318419988087943,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.533037577709694e-05,1.0,expm,,,614.1585424109362,4.636007361114025e-05,614.1790101670194,False,False,success,
NHMIS-FKQAA,cklr_m12_s122_349cacb92a2aa225,349cacb92a2aa225,12,45,122,3486318419988087943,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0340482766057385,1.0,expm,162000.0,7.438050175778699e-12,614.1585424109362,0.003369458019733429,614.1779739551712,False,True,success,
NHMIS-HDQAA,cklr_m12_s122_349cacb92a2aa225,349cacb92a2aa225,12,45,122,3486318419988087943,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709025410584,1.0,expm,,,614.1585424109362,0.0009811390191316605,614.1789608611725,False,False,success,
HMIS-HDQAA,cklr_m12_s123_581496517ceaebd7,581496517ceaebd7,12,45,123,3049500866258253599,0.07,23,406,45,20295,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5360572287735012e-05,1.0,expm,,,602.0397444912232,4.61251474916935e-05,602.0574893769808,False,False,success,
NHMIS-FKQAA,cklr_m12_s123_581496517ceaebd7,581496517ceaebd7,12,45,123,3049500866258253599,0.07,23,406,45,20295,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.031424193532164885,1.0,expm,162360.0,3.96926935763986e-12,602.0397444912232,0.0033383769914507866,602.0564079780597,False,True,success,
NHMIS-HDQAA,cklr_m12_s123_581496517ceaebd7,581496517ceaebd7,12,45,123,3049500866258253599,0.07,23,406,45,20295,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709025773717,1.0,expm,,,602.0397444912232,0.001026456942781806,602.057440614095,False,False,success,
HMIS-HDQAA,cklr_m12_s124_017a78193755c07e,017a78193755c07e,12,45,124,5529925671854285946,0.07,35,394,45,19755,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.4992183334891044e-05,1.0,expm,,,582.4092696881853,4.1221966966986656e-05,582.4266027659178,False,False,success,
NHMIS-FKQAA,cklr_m12_s124_017a78193755c07e,017a78193755c07e,12,45,124,5529925671854285946,0.07,35,394,45,19755,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.019454037210342993,1.0,expm,158040.0,9.137357537269963e-12,582.4092696881853,0.003458003979176283,582.4255771418102,False,True,success,
NHMIS-HDQAA,cklr_m12_s124_017a78193755c07e,017a78193755c07e,12,45,124,5529925671854285946,0.07,35,394,45,19755,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709022432899,1.0,expm,,,582.4092696881853,0.0009760688990354538,582.4265588368289,False,False,success,
HMIS-HDQAA,cklr_m12_s125_41e8c7e818b1193a,41e8c7e818b1193a,12,45,125,8524052212646785392,0.07,35,394,45,19755,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.4992183334891044e-05,1.0,expm,,,589.5291080251336,3.9312057197093964e-05,589.546407036949,False,False,success,
NHMIS-FKQAA,cklr_m12_s125_41e8c7e818b1193a,41e8c7e818b1193a,12,45,125,8524052212646785392,0.07,35,394,45,19755,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.019454037210342993,1.0,expm,158040.0,9.137357537269963e-12,589.5291080251336,0.003403868991881609,589.5453672898002,False,True,success,
NHMIS-HDQAA,cklr_m12_s125_41e8c7e818b1193a,41e8c7e818b1193a,12,45,125,8524052212646785392,0.07,35,394,45,19755,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709022432899,1.0,expm,,,589.5291080251336,0.0009915030095726252,589.5463646959979,False,False,success,
HMIS-HDQAA,cklr_m12_s126_0239c18e3891b597,0239c18e3891b597,12,45,126,5099651513520647402,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.533037577709694e-05,1.0,expm,,,599.9213186849374,4.608999006450176e-05,599.9496827260591,False,False,success,
NHMIS-FKQAA,cklr_m12_s126_0239c18e3891b597,0239c18e3891b597,12,45,126,5099651513520647402,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0340482766057385,1.0,expm,162000.0,7.438050175778699e-12,599.9213186849374,0.005498874932527542,599.9483110581059,False,True,success,
NHMIS-HDQAA,cklr_m12_s126_0239c18e3891b597,0239c18e3891b597,12,45,126,5099651513520647402,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709025410584,1.0,expm,,,599.9213186849374,0.0013147101271897554,599.9496328660753,False,False,success,
HMIS-HDQAA,cklr_m12_s127_383a5283b18f163d,383a5283b18f163d,12,45,127,1579910501985952721,0.07,27,402,45,20115,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5239236195218033e-05,1.0,expm,,,596.6748392938171,4.0143029764294624e-05,596.6921445520129,False,False,success,
NHMIS-FKQAA,cklr_m12_s127_383a5283b18f163d,383a5283b18f163d,12,45,127,1579910501985952721,0.07,27,402,45,20115,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.02796181131744999,1.0,expm,160920.0,4.820810417527355e-12,596.6748392938171,0.003416607854887843,596.6911092819646,False,True,success,
NHMIS-HDQAA,cklr_m12_s127_383a5283b18f163d,383a5283b18f163d,12,45,127,1579910501985952721,0.07,27,402,45,20115,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709024756946,1.0,expm,,,596.6748392938171,0.0009861330036073923,596.6921016641427,False,False,success,
HMIS-HDQAA,cklr_m12_s128_1fa664fa1907fbb0,1fa664fa1907fbb0,12,45,128,6833303629237964046,0.07,38,391,45,19620,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.4898042498683101e-05,1.0,expm,,,586.4793667020276,5.41789922863245e-05,586.4964364590123,False,False,success,
NHMIS-FKQAA,cklr_m12_s128_1fa664fa1907fbb0,1fa664fa1907fbb0,12,45,128,6833303629237964046,0.07,38,391,45,19620,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.027395508969329668,1.0,expm,156960.0,1.709477004396831e-11,586.4793667020276,0.0033860038965940475,586.4954254468903,False,True,success,
NHMIS-HDQAA,cklr_m12_s128_1fa664fa1907fbb0,1fa664fa1907fbb0,12,45,128,6833303629237964046,0.07,38,391,45,19620,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.998170902156138,1.0,expm,,,586.4793667020276,0.0009479569271206856,586.4963796699885,False,False,success,
HMIS-HDQAA,cklr_m12_s129_8d753950ad99882e,8d753950ad99882e,12,45,129,7211195662365386717,0.07,25,404,45,20205,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5300087520149954e-05,1.0,expm,,,597.5998339210637,4.112813621759415e-05,597.6169719989412,False,False,success,
NHMIS-FKQAA,cklr_m12_s129_8d753950ad99882e,8d753950ad99882e,12,45,129,7211195662365386717,0.07,25,404,45,20205,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.02062587633037831,1.0,expm,161640.0,5.673905789649325e-12,597.5998339210637,0.003253987990319729,597.6159396700095,False,True,success,
NHMIS-HDQAA,cklr_m12_s129_8d753950ad99882e,8d753950ad99882e,12,45,129,7211195662365386717,0.07,25,404,45,20205,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709025120079,1.0,expm,,,597.5998339210637,0.0009826968889683485,597.6169277951121,False,False,success,
HMIS-HDQAA,cklr_m12_s130_d7382d25c6056063,d7382d25c6056063,12,45,130,8703845459059500212,0.07,34,395,45,19800,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5023382862323959e-05,1.0,expm,,,584.8555260279682,3.905897028744221e-05,584.872402101988,False,False,success,
NHMIS-FKQAA,cklr_m12_s130_d7382d25c6056063,d7382d25c6056063,12,45,130,8703845459059500212,0.07,34,395,45,19800,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.021496290892935678,1.0,expm,158400.0,2.0583312831945477e-11,584.8555260279682,0.0032492359168827534,584.8713885860052,False,True,success,
NHMIS-HDQAA,cklr_m12_s130_d7382d25c6056063,d7382d25c6056063,12,45,130,8703845459059500212,0.07,34,395,45,19800,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.998170902279603,1.0,expm,,,584.8555260279682,0.0009659458883106709,584.8723602918908,False,False,success,
HMIS-HDQAA,cklr_m12_s131_605b852d036d9b90,605b852d036d9b90,12,45,131,7497058237851445311,0.07,30,399,45,19980,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5147273838033515e-05,1.0,expm,,,598.3364516978618,3.858399577438831e-05,598.3551937059965,False,False,success,
NHMIS-FKQAA,cklr_m12_s131_605b852d036d9b90,605b852d036d9b90,12,45,131,7497058237851445311,0.07,30,399,45,19980,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.017627983652709532,1.0,expm,159840.0,1.5413226250871048e-11,598.3364516978618,0.0032508140429854393,598.3541701789945,False,True,success,
NHMIS-HDQAA,cklr_m12_s131_605b852d036d9b90,605b852d036d9b90,12,45,131,7497058237851445311,0.07,30,399,45,19980,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709024030682,1.0,expm,,,598.3364516978618,0.0009769350290298462,598.3551523699425,False,False,success,
HMIS-HDQAA,cklr_m12_s132_efeac9dcced66dd9,efeac9dcced66dd9,12,45,132,645166387687850969,0.07,18,411,45,20520,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5510175059750362e-05,1.0,expm,,,609.1097309459001,4.615797661244869e-05,609.1272217510268,False,False,success,
NHMIS-FKQAA,cklr_m12_s132_efeac9dcced66dd9,efeac9dcced66dd9,12,45,132,645166387687850969,0.07,18,411,45,20520,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.024057130600883325,1.0,expm,164160.0,9.419354185524753e-12,609.1097309459001,0.003323648124933243,609.1261869419832,False,True,success,
NHMIS-HDQAA,cklr_m12_s132_efeac9dcced66dd9,efeac9dcced66dd9,12,45,132,645166387687850969,0.07,18,411,45,20520,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709027226247,1.0,expm,,,609.1097309459001,0.000979317817837,609.1271724400576,False,False,success,
HMIS-HDQAA,cklr_m12_s133_2d900a5c91c03fa7,2d900a5c91c03fa7,12,45,133,929798342803981147,0.07,22,407,45,20340,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.539067694760326e-05,1.0,expm,,,608.6161186811514,5.566095933318138e-05,608.6337328520603,False,False,success,
NHMIS-FKQAA,cklr_m12_s133_2d900a5c91c03fa7,2d900a5c91c03fa7,12,45,133,929798342803981147,0.07,22,407,45,20340,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.019159750043073683,1.0,expm,162720.0,1.9336532375291426e-11,608.6161186811514,0.0034577511250972748,608.6326957759447,False,True,success,
NHMIS-HDQAA,cklr_m12_s133_2d900a5c91c03fa7,2d900a5c91c03fa7,12,45,133,929798342803981147,0.07,22,407,45,20340,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709026064223,1.0,expm,,,608.6161186811514,0.0009727859869599342,608.6336747640744,False,False,success,
HMIS-HDQAA,cklr_m12_s134_4594bdcf066ce294,4594bdcf066ce294,12,45,134,5581280598816061595,0.07,29,400,45,20025,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5178019188969774e-05,1.0,expm,,,595.2304885620251,3.758305683732033e-05,595.2478533938993,False,False,success,
NHMIS-FKQAA,cklr_m12_s134_4594bdcf066ce294,4594bdcf066ce294,12,45,134,5581280598816061595,0.07,29,400,45,20025,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.024577273475025117,1.0,expm,160200.0,4.798494934732389e-12,595.2304885620251,0.0034306179732084274,595.2468283160124,False,True,success,
NHMIS-HDQAA,cklr_m12_s134_4594bdcf066ce294,4594bdcf066ce294,12,45,134,5581280598816061595,0.07,29,400,45,20025,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709024321187,1.0,expm,,,595.2304885620251,0.000978867057710886,595.2478129540104,False,False,success,
HMIS-HDQAA,cklr_m12_s135_48f0a32a280536af,48f0a32a280536af,12,45,135,137744167975335538,0.07,22,407,45,20340,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.539067694760326e-05,1.0,expm,,,608.4657364659943,4.3737003579735756e-05,608.4832531670108,False,False,success,
NHMIS-FKQAA,cklr_m12_s135_48f0a32a280536af,48f0a32a280536af,12,45,135,137744167975335538,0.07,22,407,45,20340,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.019159750043073683,1.0,expm,162720.0,1.9336532375291426e-11,608.4657364659943,0.0034496549051254988,608.4822201810312,False,True,success,
NHMIS-HDQAA,cklr_m12_s135_48f0a32a280536af,48f0a32a280536af,12,45,135,137744167975335538,0.07,22,407,45,20340,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709026064223,1.0,expm,,,608.4657364659943,0.0009810349438339472,608.4832064141519,False,False,success,
HMIS-HDQAA,cklr_m12_s136_329208d8fe57d12e,329208d8fe57d12e,12,45,136,2782998678844248670,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.533037577709694e-05,1.0,expm,,,597.7804393528495,3.9689941331744194e-05,597.7976519230288,False,False,success,
NHMIS-FKQAA,cklr_m12_s136_329208d8fe57d12e,329208d8fe57d12e,12,45,136,2782998678844248670,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.034048276605986236,1.0,expm,162000.0,7.438050175778699e-12,597.7804393528495,0.003423982998356223,597.7966212818865,False,True,success,
NHMIS-HDQAA,cklr_m12_s136_329208d8fe57d12e,329208d8fe57d12e,12,45,136,2782998678844248670,0.07,24,405,45,20250,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709025483211,1.0,expm,,,597.7804393528495,0.0009827979374676943,597.7976095639169,False,False,success,
HMIS-HDQAA,cklr_m12_s137_103a14f950892912,103a14f950892912,12,45,137,891856471005831802,0.07,19,410,45,20475,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5480438807838845e-05,1.0,expm,,,608.4848065930419,7.165898568928242e-05,608.5023756960873,False,False,success,
NHMIS-FKQAA,cklr_m12_s137_103a14f950892912,103a14f950892912,12,45,137,891856471005831802,0.07,19,410,45,20475,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.032223412749685355,1.0,expm,163800.0,2.1118662374419728e-12,608.4848065930419,0.0033123560715466738,608.5013159879018,False,True,success,
NHMIS-HDQAA,cklr_m12_s137_103a14f950892912,103a14f950892912,12,45,137,891856471005831802,0.07,19,410,45,20475,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709027008367,1.0,expm,,,608.4848065930419,0.0009798470418900251,608.5023015670013,False,False,success,
HMIS-HDQAA,cklr_m12_s138_85369722dd645548,85369722dd645548,12,45,138,4848925986148596511,0.07,26,403,45,20160,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5269707623361676e-05,1.0,expm,,,598.469315093942,3.9973994717001915e-05,598.486340516014,False,False,success,
NHMIS-FKQAA,cklr_m12_s138_85369722dd645548,85369722dd645548,12,45,138,4848925986148596511,0.07,26,403,45,20160,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.01685824979781472,1.0,expm,161280.0,1.8247847677343998e-11,598.469315093942,0.003429178148508072,598.4853166979738,False,True,success,
NHMIS-HDQAA,cklr_m12_s138_85369722dd645548,85369722dd645548,12,45,138,4848925986148596511,0.07,26,403,45,20160,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709024756946,1.0,expm,,,598.469315093942,0.0009761471301317215,598.4862981939223,False,False,success,
HMIS-HDQAA,cklr_m12_s139_bb733437c092cb6e,bb733437c092cb6e,12,45,139,973677354416461530,0.07,30,399,45,19980,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5147273838033515e-05,1.0,expm,,,591.6653301049955,3.982707858085632e-05,591.6839062077925,False,False,success,
NHMIS-FKQAA,cklr_m12_s139_bb733437c092cb6e,bb733437c092cb6e,12,45,139,973677354416461530,0.07,30,399,45,19980,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.017627983652709532,1.0,expm,159840.0,1.5413226250871048e-11,591.6653301049955,0.0032394160516560078,591.6828800069634,False,True,success,
NHMIS-HDQAA,cklr_m12_s139_bb733437c092cb6e,bb733437c092cb6e,12,45,139,973677354416461530,0.07,30,399,45,19980,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9981709024030682,1.0,expm,,,591.6653301049955,0.0009782039560377598,591.6838637418114,False,False,success,
HMIS-HDQAA,cklr_m12_s140_e8f62fd14bde8058,e8f62fd14bde8058,12,45,140,678316545648914745,0.09,29,400,45,20025,4095,12,12,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,1.5178019188969774e-05,1.0,expm,,,594.9424534940626,4.0487153455615044e-05,594.95970910904,False,False,success,
